data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-02-07 07:58:57.606318;1170;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Caroline Zach;feminino;boleto
2025-02-07 10:07:54.839406;1171;Belo Horizonte;Fernanda;Smartphone ZetaPhone Universal;Sherman Creighton;masculino;boleto
2025-02-07 14:22:58.450294;1172;Rio de Janeiro;Juliana Oliveira;Notebook;Tyrone Miller;masculino;cartão de crédito
2025-02-08 04:32:01.081714;1173;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Damien Rivera;masculino;boleto
2025-02-08 06:05:59.465808;1174;São Paulo;Ana Oliveira;Notebook;Rudolph Monteiro;masculino;espécie
2025-02-08 07:19:58.277152;1175;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Maureen Cosgrove;feminino;espécie
2025-02-08 07:40:53.338464;1176;Rio de Janeiro;Pedro Pereira;Notebook;Barbara Rodrigue;feminino;cartão de débito
2025-02-08 08:43:56.607595;1177;Porto Alegre;Mário Silva;Notebook;Susan Montgomery;feminino;cartão de débito
2025-02-08 11:17:51.073609;1178;Belo Horizonte;Carlos Silva;Fone ZetaAudio;Lois Breeden;feminino;cartão de crédito
2025-02-08 12:04:00.417335;1179;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Carl Ward;masculino;espécie
2025-02-08 12:20:56.484832;1180;Porto Alegre;Mário Silva;Fone ZetaAudio;Mary Kelter;feminino;cartão de débito
2025-02-08 13:15:59.645329;1181;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Elizabeth Haywood;feminino;cartão de débito
2025-02-08 14:59:56.557810;1182;São Paulo;Ana Oliveira;Fone ZetaAudio;Sadie Clayton;feminino;espécie
2025-02-09 04:43:50.942370;1183;São Paulo;Lucas Pereira;Notebook;William Williams;masculino;pix
2025-02-09 05:15:52.645154;1184;Porto Alegre;Robson Souza;Notebook;Sophia Rich;feminino;pix
2025-02-09 09:23:53.768655;1185;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Ernestine Lopez;feminino;boleto
2025-02-09 13:45:57.660868;1186;Belo Horizonte;Carlos Silva;Notebook;Robert Caylor;masculino;cartão de débito
2025-02-09 14:25:52.420297;1187;São Paulo;Lucas Pereira;Tablet ZetaPhone;Anna Benjamen;feminino;pix
2025-02-10 06:35:59.411850;1188;Belo Horizonte;Fernanda;Smartphone ZetaPhone Universal;Linda Rabello;feminino;boleto
2025-02-10 06:45:58.946336;1189;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Wendy Rivira;feminino;cartão de débito
2025-02-10 07:16:58.203949;1190;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Ginger Heise;feminino;espécie
2025-02-10 08:02:49.651123;1191;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Hailey Lavole;feminino;espécie
2025-02-10 10:19:51.667050;1192;Porto Alegre;Mário Silva;Tablet ZetaPhone;Jennifer Douglas;feminino;cartão de crédito
2025-02-10 10:47:52.417366;1193;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Yvonne Williams;feminino;boleto
2025-02-10 12:47:52.024325;1194;Porto Alegre;Mário Silva;Notebook;Karl Schummer;masculino;pix
2025-02-11 13:32:00.539621;1195;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Carole White;feminino;cartão de débito
2025-02-11 15:05:55.991096;1196;Florianópolis;Gustavo Lima;Notebook;Van Mcintosh;masculino;espécie
2025-02-12 07:19:53.052328;1197;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Ed Kightlinger;masculino;espécie
2025-02-12 08:06:50.419062;1198;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Peter Austin;masculino;cartão de crédito
2025-02-12 13:42:57.811914;1199;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Benjamin Reid;masculino;boleto
2025-02-13 04:42:57.986734;1200;São Paulo;Ana Oliveira;Notebook;Vanessa Willard;feminino;cartão de crédito
2025-02-13 06:17:57.399133;1201;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Nancy Nygren;feminino;boleto
2025-02-13 14:29:55.235771;1202;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Olga Ryan;feminino;cartão de débito
2025-02-13 14:33:53.789296;1203;Florianópolis;Jorge Ferreira;Notebook;Kimberly Rosian;feminino;boleto
2025-02-14 06:20:51.030820;1204;Belo Horizonte;Fernanda;Notebook;Matthew Willbanks;masculino;espécie
2025-02-14 06:34:54.995621;1205;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Mary Chapman;feminino;pix
2025-02-14 08:47:01.035799;1206;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Scott Hayes;masculino;cartão de débito
2025-02-14 10:27:53.253578;1207;São Paulo;Lucas Pereira;Fone ZetaAudio;Terry Laxson;masculino;boleto
2025-02-14 11:58:53.787254;1208;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Mattie Rosado;feminino;espécie
2025-02-15 04:52:00.434161;1209;Florianópolis;Gustavo Lima;Notebook;James Quear;masculino;cartão de débito
2025-02-15 06:37:53.942273;1210;Porto Alegre;Mário Silva;Tablet ZetaPhone;Jason Morgan;masculino;espécie
2025-02-15 11:12:51.449067;1211;Rio de Janeiro;Pedro Pereira;Notebook;Julie Kyseth;feminino;cartão de débito
2025-02-16 06:39:59.069913;1212;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Seth Hicks;masculino;boleto
2025-02-16 08:09:52.918844;1213;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Katherine Edgell;feminino;cartão de crédito
2025-02-16 10:51:49.689466;1214;Florianópolis;Gustavo Lima;Fone ZetaAudio;Easter Darden;feminino;pix
2025-02-17 06:27:00.164800;1215;São Paulo;Lucas Pereira;Fone ZetaAudio;Harold Roseberry;masculino;pix
2025-02-17 10:32:51.671256;1216;Rio de Janeiro;Pedro Pereira;Notebook;Robert Wagner;masculino;cartão de crédito
2025-02-17 13:07:53.287127;1217;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;John Ansbro;masculino;espécie
2025-02-17 14:03:57.567897;1218;Belo Horizonte;Fernanda;Notebook;Clyde Kramer;masculino;espécie
2025-02-17 14:57:56.538622;1219;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Michele Hanson;feminino;cartão de débito
2025-02-18 05:44:54.907422;1220;Florianópolis;Gustavo Lima;Fone ZetaAudio;Candie Kimbrel;feminino;boleto
2025-02-18 08:10:52.011558;1221;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Keith Alcorn;masculino;pix
2025-02-18 10:36:59.212919;1222;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Tim Boucher;masculino;cartão de débito
2025-02-18 14:07:55.505761;1223;Belo Horizonte;Carlos Silva;Notebook;Linda Smith;feminino;cartão de crédito
2025-02-19 05:54:51.887374;1224;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Bernadette Baughman;feminino;cartão de débito
2025-02-19 07:06:51.365804;1225;São Paulo;Lucas Pereira;Notebook;Larry Wells;masculino;boleto
2025-02-19 08:12:57.021175;1226;Porto Alegre;Robson Souza;Tablet ZetaPhone;Hugh Loper;masculino;cartão de crédito
2025-02-19 12:57:50.107673;1227;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Ramon Smith;masculino;cartão de débito
2025-02-19 13:48:00.696016;1228;São Paulo;Lucas Pereira;Fone ZetaAudio;Maria James;feminino;boleto
2025-02-19 13:51:51.071308;1229;São Paulo;Lucas Pereira;Fone ZetaAudio;Williams Espinal;masculino;cartão de débito
2025-02-19 14:08:54.990078;1230;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Stevie Ashley;masculino;cartão de crédito
2025-02-19 14:10:59.165274;1231;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Thomas Gonzales;masculino;boleto
2025-02-20 06:29:55.001565;1232;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;James Anderson;masculino;boleto
2025-02-20 07:31:49.615367;1233;Belo Horizonte;Fernanda;Tablet ZetaPhone;Travis Thompson;masculino;cartão de crédito
2025-02-20 09:09:59.272118;1234;Rio de Janeiro;Pedro Pereira;Notebook;Stella Hughes;feminino;pix
2025-02-20 09:20:53.509324;1235;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Doris Baker;feminino;cartão de crédito
2025-02-20 13:31:53.842461;1236;Porto Alegre;Robson Souza;Tablet ZetaPhone;Suzan Massa;feminino;espécie
2025-02-20 13:57:52.010095;1237;Porto Alegre;Mário Silva;Notebook;Charlotte Norton;feminino;cartão de crédito
2025-02-21 06:36:57.744189;1238;Belo Horizonte;Fernanda;Fone ZetaAudio;Curtis Courtright;masculino;pix
2025-02-21 10:33:51.600482;1239;Belo Horizonte;Fernanda;Tablet ZetaPhone;Krista Averett;feminino;boleto
2025-02-21 13:54:52.505640;1240;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Susan Stjohn;feminino;cartão de débito
2025-02-21 15:01:54.235509;1241;Porto Alegre;Mário Silva;Tablet ZetaPhone;Larry Morrison;masculino;espécie
2025-02-22 05:21:52.715816;1242;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Ferne Schoeneck;feminino;espécie
2025-02-22 07:14:49.615974;1243;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Gloria Wright;feminino;pix
2025-02-22 11:21:00.888732;1244;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Kathleen Blaine;feminino;pix
2025-02-22 13:57:58.203266;1245;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Dwayne Carrillo;masculino;cartão de crédito
2025-02-23 04:49:49.961248;1246;Porto Alegre;Mário Silva;Fone ZetaAudio;Elizabeth Austin;feminino;pix
2025-02-23 05:16:56.541359;1247;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Earl Julius;masculino;cartão de crédito
2025-02-23 06:49:51.045345;1248;Porto Alegre;Mário Silva;Fone ZetaAudio;Janet Hasler;feminino;boleto
2025-02-23 09:55:59.170855;1249;Belo Horizonte;Carlos Silva;Notebook;Lael Moser;feminino;pix
2025-02-23 11:48:54.069402;1250;Porto Alegre;Robson Souza;Fone ZetaAudio;Matthew Schaub;masculino;cartão de crédito
2025-02-23 11:49:00.011865;1251;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Larry Bowman;masculino;espécie
2025-02-23 12:05:01.038120;1252;Belo Horizonte;Fernanda;Notebook;David Medford;masculino;cartão de crédito
2025-02-24 07:20:51.168160;1253;Belo Horizonte;Fernanda;Tablet ZetaPhone;Rachel Hogen;feminino;cartão de crédito
2025-02-24 08:52:55.626887;1254;São Paulo;Ana Oliveira;Fone ZetaAudio;Robert Yeakley;masculino;cartão de débito
2025-02-24 12:24:56.688357;1255;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Naomi Taylor;feminino;boleto
2025-02-24 13:49:59.071299;1256;Belo Horizonte;Fernanda;Fone ZetaAudio;James Tillman;masculino;cartão de débito
2025-02-24 14:09:52.620594;1257;São Paulo;Ana Oliveira;Fone ZetaAudio;Gail Thom;feminino;espécie
2025-02-25 05:57:55.329500;1258;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;George Monford;masculino;espécie
2025-02-25 08:19:00.641495;1259;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Dorothy Sellers;feminino;boleto
2025-02-25 10:03:50.168368;1260;Porto Alegre;Mário Silva;Tablet ZetaPhone;Amanda Robson;feminino;pix
2025-02-25 12:37:58.162533;1261;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Joanne Boone;feminino;cartão de débito
2025-02-25 14:19:55.263094;1262;Rio de Janeiro;Pedro Pereira;Notebook;Russell Hanus;masculino;cartão de débito
2025-02-26 04:53:55.076967;1263;Porto Alegre;Robson Souza;Notebook;Xuan Annis;feminino;cartão de crédito
2025-02-26 05:11:57.742177;1264;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Stephanie Morrow;feminino;espécie
2025-02-26 05:35:52.116506;1265;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Rita Harbaugh;feminino;cartão de crédito
2025-02-26 10:54:53.778328;1266;Florianópolis;Jorge Ferreira;Notebook;Dora Kinney;feminino;espécie
2025-02-26 12:33:49.585886;1267;Porto Alegre;Mário Silva;Smartwatch ZetaWatch;Theodore Lawson;masculino;cartão de débito
2025-02-26 12:42:53.220417;1268;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Alfredo Nash;masculino;boleto
2025-02-26 13:18:55.842481;1269;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Norma Tomlinson;feminino;cartão de crédito
2025-02-26 13:44:52.687912;1270;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Felicia Howard;feminino;cartão de débito
2025-02-26 15:06:00.605390;1271;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;George Goddard;masculino;cartão de crédito
2025-02-27 05:15:50.907016;1272;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Kenneth Radtke;masculino;boleto
2025-02-27 06:18:52.103169;1273;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Lisa Meadows;feminino;pix
2025-02-27 10:49:50.974086;1274;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Diane Ayers;feminino;espécie
2025-02-28 05:00:00.040126;1275;Belo Horizonte;Fernanda;Notebook;Brian Venezia;masculino;pix
2025-02-28 06:34:56.436273;1276;Florianópolis;Gustavo Lima;Notebook;Sara Johnson;feminino;boleto
2025-02-28 12:12:01.082314;1277;São Paulo;Ana Oliveira;Tablet ZetaPhone;Jesse Dudley;masculino;cartão de crédito
2025-03-01 05:11:58.518566;1278;Florianópolis;Gustavo Lima;Fone ZetaAudio;Lowell Martin;masculino;boleto
2025-03-01 06:55:52.640807;1279;Florianópolis;Gustavo Lima;Notebook;Ricky Merino;masculino;cartão de crédito
2025-03-01 08:23:49.804008;1280;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Ronald Lacasse;masculino;boleto
2025-03-01 08:24:49.922503;1281;Porto Alegre;Robson Souza;Tablet ZetaPhone;Carole Delgado;feminino;pix
2025-03-01 10:14:55.806346;1282;São Paulo;Lucas Pereira;Tablet ZetaPhone;Cynthia Alcala;feminino;boleto
2025-03-01 10:59:54.246595;1283;São Paulo;Lucas Pereira;Fone ZetaAudio;Phyllis Eck;feminino;cartão de débito
2025-03-01 14:41:58.170436;1284;Porto Alegre;Robson Souza;Fone ZetaAudio;Delores Burtt;feminino;cartão de débito
2025-03-02 05:39:59.738340;1285;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Wilson Horan;masculino;boleto
2025-03-02 06:43:59.652364;1286;Porto Alegre;Mário Silva;Smartwatch ZetaWatch;Ola Freeman;feminino;cartão de débito
2025-03-02 06:53:57.985126;1287;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Daniel Sanchez;masculino;cartão de débito
2025-03-02 07:02:58.049532;1288;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Nolan Graham;masculino;cartão de crédito
2025-03-02 08:58:49.779279;1289;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Dorothy Ng;feminino;cartão de débito
2025-03-02 10:30:00.026335;1290;Porto Alegre;Mário Silva;Fone ZetaAudio;Leeann Reid;feminino;cartão de débito
2025-03-02 10:40:53.553914;1291;Porto Alegre;Robson Souza;Fone ZetaAudio;Michelle Sherrod;feminino;pix
2025-03-02 10:56:54.336359;1292;Florianópolis;Gustavo Lima;Fone ZetaAudio;Charles Case;feminino;cartão de crédito
2025-03-02 12:38:56.689182;1293;Porto Alegre;Mário Silva;Fone ZetaAudio;Rosario Church;feminino;espécie
2025-03-03 05:21:55.452214;1294;Florianópolis;Gustavo Lima;Notebook;Eric Moore;masculino;espécie
2025-03-03 10:01:49.587043;1295;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Lance Ingles;masculino;pix
2025-03-03 11:07:54.973883;1296;Belo Horizonte;Fernanda;Fone ZetaAudio;Cheryl Harry;feminino;boleto
2025-03-03 14:43:56.124313;1297;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Brandon Miller;masculino;boleto
2025-03-03 14:58:59.857395;1298;Belo Horizonte;Carlos Silva;Notebook;Doris Bronsky;feminino;cartão de débito
2025-03-04 04:43:55.972849;1299;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Ben Cardone;masculino;cartão de crédito
2025-03-04 05:25:51.262687;1300;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Leo Tanner;masculino;cartão de crédito
2025-03-04 09:57:59.517341;1301;Porto Alegre;Robson Souza;Fone ZetaAudio;Toney Hane;masculino;cartão de crédito
2025-03-04 10:24:54.884779;1302;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Owen Henderson;masculino;espécie
2025-03-04 11:31:54.255411;1303;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Lloyd Patch;masculino;pix
2025-03-04 12:10:52.608724;1304;São Paulo;Lucas Pereira;Notebook;Shawn Putman;masculino;espécie
2025-03-05 05:20:56.678124;1305;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Kathryn Berry;feminino;cartão de débito
2025-03-05 05:38:54.234485;1306;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Corey Collier;masculino;cartão de crédito
2025-03-05 07:01:00.039254;1307;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Pamela Richards;feminino;pix
2025-03-05 09:42:50.978040;1308;Florianópolis;Gustavo Lima;Notebook;Karen Jones;feminino;cartão de débito
2025-03-05 10:06:58.406542;1309;Rio de Janeiro;Pedro Pereira;Notebook;Richard Estep;masculino;boleto
2025-03-05 12:13:51.786373;1310;Florianópolis;Jorge Ferreira;Smartwatch ZetaWatch;Nilda Hill;feminino;cartão de crédito
2025-03-06 12:14:58.445777;1311;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Ronald Doe;masculino;cartão de débito
2025-03-06 13:25:59.163761;1312;Belo Horizonte;Carlos Silva;Smartwatch ZetaWatch;Mercedes Bain;feminino;espécie
2025-03-06 14:31:53.889164;1313;Porto Alegre;Mário Silva;Tablet ZetaPhone;Gina Basso;feminino;espécie
2025-03-06 15:16:54.376882;1314;São Paulo;Lucas Pereira;Tablet ZetaPhone;Danielle Brust;feminino;cartão de débito
2025-03-07 06:08:50.177350;1315;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Phillip Bernes;masculino;pix
2025-03-07 10:10:54.644179;1316;Rio de Janeiro;Juliana Oliveira;Notebook;Doris Purdom;feminino;cartão de débito
2025-03-07 12:07:00.006853;1317;Rio de Janeiro;Pedro Pereira;Notebook;Ruthie Turner;feminino;cartão de crédito
2025-03-07 13:22:58.712042;1318;Porto Alegre;Robson Souza;Fone ZetaAudio;David Mysliwiec;masculino;espécie
2025-03-08 05:19:00.641135;1319;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Christina Kelly;feminino;pix
2025-03-08 06:53:50.278596;1320;Florianópolis;Gustavo Lima;Notebook;Brian Poitra;masculino;cartão de débito
2025-03-08 08:44:53.839709;1321;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Ron Bell;masculino;boleto
2025-03-08 09:09:00.897155;1322;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Jerome Sumners;masculino;boleto
2025-03-08 14:03:52.765312;1323;Porto Alegre;Robson Souza;Tablet ZetaPhone;Jesse Jordan;masculino;cartão de débito
2025-03-08 14:13:59.740950;1324;Porto Alegre;Mário Silva;Notebook;Ricardo Willams;masculino;pix
2025-03-09 04:53:54.337630;1325;São Paulo;Ana Oliveira;Tablet ZetaPhone;Donald Barrios;masculino;pix
2025-03-09 04:57:56.702705;1326;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Jennifer Purvis;feminino;cartão de crédito
2025-03-09 05:54:52.265896;1327;Porto Alegre;Mário Silva;Fone ZetaAudio;Paul Richards;masculino;boleto
2025-03-09 06:11:01.232836;1328;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Mallory Nelson;feminino;pix
2025-03-09 06:33:57.603132;1329;Florianópolis;Jorge Ferreira;Notebook;William Garcia;masculino;cartão de crédito
2025-03-10 04:32:50.635885;1330;Belo Horizonte;Fernanda;Fone ZetaAudio;Amy Mckay;feminino;espécie
2025-03-10 07:16:58.104479;1331;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Cassandra Santiago;feminino;espécie
2025-03-10 09:02:51.270993;1332;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Richard Scholer;masculino;cartão de crédito
2025-03-10 11:41:58.518986;1333;Belo Horizonte;Carlos Silva;Smartwatch ZetaWatch;Robert Boersma;masculino;boleto
2025-03-10 11:48:01.274992;1334;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Art Birdwell;masculino;cartão de crédito
2025-03-11 06:15:58.187139;1335;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Courtney Cunningham;feminino;boleto
2025-03-11 07:04:56.237471;1336;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Carmen Butts;feminino;boleto
2025-03-11 08:04:59.749039;1337;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Ramon Gigliotti;masculino;cartão de débito
2025-03-11 08:40:57.103715;1338;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Hoyt Sadowski;masculino;pix
2025-03-11 08:52:49.650814;1339;Florianópolis;Jorge Ferreira;Notebook;Jerome Martinez;masculino;cartão de débito
2025-03-11 08:53:56.534103;1340;São Paulo;Lucas Pereira;Fone ZetaAudio;Jordan Thacker;masculino;cartão de crédito
2025-03-11 09:38:59.530818;1341;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Cynthia Taylor;feminino;espécie
2025-03-11 10:39:53.574847;1342;Rio de Janeiro;Juliana Oliveira;Notebook;Micheal Ealand;masculino;cartão de débito
2025-03-11 13:11:55.459294;1343;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Donna Falconio;feminino;espécie
2025-03-11 13:42:58.657993;1344;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Brandon Grace;masculino;boleto
2025-03-12 09:31:54.927463;1345;Porto Alegre;Mário Silva;Notebook;Peggy Watts;feminino;cartão de débito
2025-03-12 10:34:52.189902;1346;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Jane Walrath;feminino;espécie
2025-03-12 13:15:50.116398;1347;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;John Rhymes;masculino;cartão de débito
2025-03-13 05:35:00.367762;1348;Porto Alegre;Mário Silva;Notebook;Mabel Caccamise;feminino;pix
2025-03-13 05:49:52.358773;1349;Porto Alegre;Robson Souza;Notebook;Molly Magana;feminino;boleto
2025-03-13 08:49:01.025952;1350;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Ann Lane;feminino;cartão de débito
2025-03-13 08:53:55.841376;1351;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Jacob Stacy;masculino;cartão de débito
